,tweets,likes,location
183,"I love how a good number of @nathanielblow songs emphasize gratitude to God for the gift of salvation. First I heard was I will Dance, I love you, What a Savior and now ESE.
My favourite song in the album hands down!✨
God bless you sir. More grace🙏🏾",1,"Abuja, Nigeria"
184,"Better late than never o. Our warrior  queen  @grace  ! We love you like kilode🧡🤗😍
Happy belated birthday daughter of Zion🤗🎂🎁🎈🎈🎈🎊🎊🎊 May the Almighty God bless you abundantly in Jesus Mighty name 🙏🌹🧡 https://t.co/n3nytIJE6A",0,"Abuja, Nigeria"
185,@alexifyco Congratulations my fellow Surveyor  ❤ God bless you immensely,1,"Jos, Nigeria"
186,"Data received with gratitude,thank u ma,God bless u and the sponsor ijn Amen🙏🙏🙏,I really appreciate🙏🙏",0,"Kogi, Nigeria"
187,"@ToheebOlagbenr1 7083197872
Opay
God bless https://t.co/MUP88Oc29K",0,Abuja 
188,"Good morning @_spiriituaL u said I should drop my bank details two days ago I was not online then when u said I should drop it, but I dropped it immediately I came online dat morning, God bless you richly 🙏 @_spiriituaL

Pls help me tag @_spiriituaL https://t.co/4Wc13SOFqj",0,"Jos, Nigeria"
189,"@ToheebOlagbenr1 May God bless u boss 
7083197872
Opay 
Promise Iroegbulem https://t.co/b4XVmJEbg5",0,Abuja 
190,"@sheggzolu @bella_okagbue &amp; #Shella𓃵 Lovers This Year shall b memorable 4 u &amp; ur household &amp; u shall experience God in a new dimension.
This Month shall not withhold her increase 4rm u.D heavens above u shall b opened 2 gv u rain in due season IJN 🙏
Happy Sunday💕
God bless U",49,"Abuja, Nigeria"
191,@OracleAyo @Asakemijimi God bless you.,0,"Abuja, Nigeria"
192,God bless all the firstborn.....omo,1,"Abuja, Nigeria"
193,"@maziechidiime Thank you so much, I really appreciate. God bless you abundantly 🙏🏿🙏🏿",1,"Abuja, Nigeria🇳🇬"
194,"@opebanwo Congratulations Boss, may God bless and perfectthe union IJMN.",0,"Jos, Nigeria"
195,"@DAMIADENUGA Woke up to alert this morning, Thank you very much Boss God Bless You and your Good work Sir.",0,Federal Capital Territory
196,"@DeleMotors Happiest Birthday Aunty muse
God bless your New Age",0,"Abuja, Nigeria"
197,@Oma_Delight @Bearnuts2 Happy birthday to you...God bless this new chapter for u.,0,Jos
198,Thanks tweeps....i appreciate the warm act of care shown to me yesterday. God bless you all and a Happy Sunday to u😍😍😍💯. https://t.co/t7ZbK8zw89,6,Jos
199,@Nkuly_ God bless you,0,"Abuja, Nigeria"
200,@mfclothingceo @Anonofdanonofd1 May God continue to bless @Anonofdanonofd1 for always being there for humanity.,0,"Abuja, Nigeria"
201,@Oluwafunnmi @Oluomoofderby God bless all the sponsors,0,Abuja
202,"@Oluwafunnmi @Oluomoofderby God bless all the sponsor 💕💕🥰🥰🥰
#HappyBirthdayOluomo",0,Abuja
203,"@GRVlagos My dear GRV, I say this without prejudice to your actions.
You've redefined elections. Posterity will remember you for your actions and I bless God for allowing me witness greatness in a Man like you. I may not live in Lagos but I followed the build up to the elections keenly.",0,Abuja
204,@ADEBLESS2020 thank you have recieved it....God bless the sponsors,0,"Jos, Nigeria"
205,"God will grant unto you supernatural grace to accomplish all your goals. He will lift you above your enemies, everywhere you go this week, men and women will compete to favour and bless you in Jesus Precious Name, Amen.",69,"Abuja, Nigeria"
206,@FavorGrace90 @Boszeal HAPPY SUNDAY......I NEED IT PLS....GOD BLESS U,0,"Jos, Nigeria"
207,"Happy Sunday to all my followers may God bless continue to give you strength, more money I pray https://t.co/VHS5OqBZbO",0,Abuja 
208,"@_spiriituaL Good morning @_spiriituaL u said I should drop my bank details two days ago I was not online then when u said I should drop it, but I dropped it immediately I came online dat morning, God bless you richly 🙏 @_spiriituaL

Pls help me tag @_spiriituaL",7,"Jos, Nigeria"
209,"Good morning @_spiriituaL u said I should drop my bank details two days ago I was not online then when u said I should drop it, but I dropped it immediately I came online dat morning, God bless you richly 🙏 @_spiriituaL

Pls help me tag @_spiriituaL https://t.co/e2flfQG8CP",0,"Jos, Nigeria"
210,"relative, colleague etc. Do the job of an Envagelist.* 

 2) Be ready to pray, worship, fellowship with God, and be blessed. 

 3) Always Come to CHURCH with your bible and writing materials.

ORGANIZERS: Eagle 4 Alpha Enclave and Agape Team.",0,Abuja 
211,"Today is Sunday, please go to church, God has something to tell you today. 

Find a local church nearby, God bless you.",0,"Abuja, Nigeria"
212,"@adamugarba Deep within you, you know you have robbed Nigerians, not cos it is God's will but for your selfish reasons. Yet you talk stuffs adding God in this holy month? May your conscience judge you and may God, bless you according to your true intentions. Ramadan Kareem",0,"Benue, Nigeria"
213,@UncleTerry___ GOODMORNING AND HAPPY SUNDAY TO EVERYONE HERE.....PLEASE I NEED OFFERING TO GO TO CHURCH...GOD BLESS U,0,"Jos, Nigeria"
214,"@adeshegskky Happy Birthday Day bro.
God Bless Your New Age. Amen",0,"Plateau, Nigeria"
215,"@Oluwafunnmi @Oluomoofderby 💃💃💃💃

Happy Sunday to you too Ma'am

May God continue to bless u 🙏

#HappyBirthdayOluomo",1,"Jos, Nigeria"
216,@BasketballProfe 8165067011. Opay. Thank you and God bless,0,"Abuja, Nigeria"
217,@Oluwafunnmi @Oluomoofderby God bless the sponsor,0,"Abuja, Nigeria"
218,@InibeheEffiong @AishaYesufu @jidesanwoolu @lindaikeji @instablog9ja @GistReel @fisayosoyombo @channelstv @ARISEtv @TheNationNews @MobilePunch @SaharaReporters @THISDAYLIVE God bless you for all you do.,0,"Abuja, Nigeria"
219,"@MaryamCeeterr Is time wasting to start loading 100 naira card to me. However, u tried shall, may God bless u",2,Asokoro Abuja Nigeria 
220,"Thanks you God

I will never regret been with @DrAlheriJ  bi'iznillahi 🙏
And God would always continue to bless Dr alheri (Ameen)

@IbrahmBalarabe 
@HonBago 
@HonUstazTakuti 
@Nupenchi_ 
@MohdSaniMusa 
@abusbello 
@Abdullahi_AIG 
@fatimabago_ 
@RahmatuYaradua 
@ambnmaa https://t.co/zJXyxnLps1",0,"Minna, Nigeria"
221,"@IsaMubii @Issaomotosho They edited the video the Fake News and Propaganda wing of APC evil. Just to drive the narrative.

God bless you",0,"Abuja, Nigeria"
222,@kanyesbeauty Biko bless me with just 10k. God bless you,0,"jos , nigeria"
223,May Nigeria succeed 🙏. God bless Nigeria 🇳🇬 and God bless Nigeria Army,0,"Abuja, Nigeria"
224,@ndlea_nigeria I deeply appreciate the host and the speakers of this  program for showing relentless effort towards this year recruitment exercise by taking out time to reach out to us concerning the challenges we undergo during registration. Thanks and God bless🙏🙏💖,0,"Abuja, Nigeria"
225,@davidsilva200 @parrticulars @is_salsu @Wizarab10 God bless you 😂😂,1,Abuja
226,@EmekaIhedioha Happy birthday Sir.God bless your new age and more wins to you.,1,"Abuja, Nigeria"
227,"My boss told me to have a nice day!! 
So I went home 🌚🌚🌚 https://t.co/p9wxJKbdBL",96,"Abuja, Nigeria"
228,@aishatulhumaer Nice hearing that from you pretty friend,0,"Abuja, Nigeria"
229,"@Marksman_x12 And oh, clean up nice too, look good, so you know how it feels. and just maybe you’ll realize not every pretty girl that looks good on Twitter sleeps around or spread her legs like your mother &amp; sisters…. ✌️",0,"Abuja, Nigeria"
230,"@Ay_Babsolat Oh nice, I’ll love to visit all 36 someday 😌

You should visit Cross River…such a calm and pretty state 🥹, you’ll love it there",0,"Abuja, Nigeria "
231,Many things you do for the strong emotions we call love which leads us astray. The series 'You' has a pretty nice exaggeration to it.,0,"Lagos, Nigeria"
232,"Just got a nice trim, I look fresher than Will Smith in his prime. I have to give two days for it marinate and sit well then I’ll take one of my 35 girlfriends on a date, proper fine dining. Can’t waste this shape up, someone’s daughter has to appreciate this pretty man. 😏",2,"Gombe, Nigeria"
233,@DuchessOfKukawa @MrAfobaje @Olufund_Bespoke @lollylarry1 @MahmoodSalisu @Ebuka Nice. I grew up in Baga. Managed a Chemist at Cross (less than 10mins drive to Kukawa). Had a very pretty Kanuri girl at Kukawa so I go there almost everyday 😅😅. Now I really have to visit you guys. And please tell the CEO ages got a brother here 😅,0,Federal Capital Territory
234,"I think and I' m very sure that Zenith Bank customers  care are the most beautiful and pretty ladies because they fair,yellow, black and tall with nice posture unlike others banks that their customers care not  pretty which I will not mention those banks.",1,"Abuja FCT , Nigeria."
235,"Age is something you can enjoy or regret. I regret getting older, but I enjoy knowing people like you🤗. 
I was pretty chuffed about all the nice wishes for my birthday. I’m going to take them as an encouragement to approach the next year of my life with optimism👌💪Luv y'all🙏🙌 https://t.co/XnTBU9rmbP",4,"Port Harcourt, Nigeria"
236,@chemicalbrodar That will be really nice chemi  lol,0,"Federal Capital Territory, Nig"
237,"Don't Marry for pretty face &amp; nice body because face gets old &amp; nice body will change, Marry with beautiful character because beautiful character will never change.👌

Ya ALLAAH bless us with partners that are of good conducts🤲🤲🤲",7,"Minna, Nigeria"
238,Black is pretty. Nice shot @Majik Foto Studio Gwarinpa Abuja https://t.co/I3ol1j7MyO,1,"Abuja, Nigeria"
239,"@bigtimevicks Hello pretty lady, how are you! Good morning to a lady were show har face to who like har, love you nice pictures",1,
240,"@Fay_vore_ @ErLashe @Live_instagram3 @REAL_VERAA @AYUBAHOPE1 @cherokeepetite Okay nice. Now I know 
Pretty hope you slept well?",3,Jos Nigeria @ Rayfield
241,@kendra_brown92 Pretty 😍,1,"Abuja, Nigeria"
242,"The view from here is pretty nice 🤩😋

How to order 
07087767750
https://t.co/8y6Jaunj8T
https://t.co/GX2fRCDo0l

We deliver within Abuja.

#AbujaTwitterCommunity 

Desmond Elliot Odumodu Banky W Mr P Wike Portable https://t.co/cj5fZGfuEW",2,Capital Hub Abuja
243,Pretty nice strip tonight @ Undisclosed Location https://t.co/ijQTwIDe28,1,"Ocean City, Md"
244,"@Butterf95807476 Hey pretty, nice pics",0,"Abuja, Nigeria"
245,@Joan63360459 But still look nice and pretty......,1,"Abuja, Nigeria"
246,"444- You’re a pretty and hardworking nice, and I appreciate you being sweet to me. Looking forward to a better friendship dear.",0,"Abuja, Nigeria"
247,@Naija_PR They looked pretty cool and close. I’m sure they love one another very much as siblings should. I hate to see things like this &amp; it’s a real shame… But I hope the guy cleans up nice &amp; they kiss and make up cos family is everything,3,"Abuja, Nigeria"
248,"I was told I look fine like 77 people, so I thought you shouldn't miss out from seeing this pretty face in a nice dress🙂 https://t.co/T40A79BDjU",162,WitchWurld
249,"@HostGator has the best customer service and Tech Support. 

Resolved my wp-admin problem and were pretty nice. 

#wordpresswebsite #HOSTING #techie",0,Abuja
250,@Mohdope97 @seyiherbert Ur location pretty..nice smile ..youth obey ooo..so holla!!!💕❤️🍷,0,"Abuja, Nigeria."
251,@TheOluwabukunmi This is pretty nice,0,NAIJA
252,"@pretty_blinders Alright, I'm nice.",0,"Abuja, Nigeria"
253,i want the better things already,0,"Abuja, Nigeria"
254,"#静乐县 #北屯市 #穆棱市 #漯河市 #龙口市 there are better things in life than getting the better of a boundary dispute 
#推特账号 #电报账号 #谷歌账号 #谷歌账号 https://t.co/84EsTwWnr8",0,Abuja
255,"@mylasttimes @AmericazOutlaw @whkarkoor @iluminatibot Well said Joann..I know he meant the Cross represents the suffering and finished work of Jesus. In that sense, he is right. But we believe in the power of the blood of sprinkling, that speaks better things and cleanses from unrighteousness.",9,"Abuja, Nigeria"
256,"@musadanzuu @AishaMu08640362 @austinoscar316 @Abdool85 @ParisHesperus @musadanzuu
Atleast they don't worship a decorated Giant black stone. 
Thinking you would inherit 72 virgins if you Bombblast your bones to pieces.....

I thought u said u have better things to do?? 
Clown 👍 https://t.co/zeaP2VsddG",1,"Abuja, Nigeria"
257,@Ph_spokesman @RealOlaudah There's nothing better to say about you cos you're not better. You only say better things about better people. 🙃,0,"Abuja, Nigeria"
258,@Enizzy_Eniye @sulayamusa @KadunaResident @renoomokri @segalink @OgbeniDipo @OfficialDSSNG I swear any small thing DSS cockroach 🪳 pass DSS Rat 🐀 pass DSS as if the DSS are that useless when they have better things to do,1,"Abuja, Nigeria"
259,Nobody is above mistakes and moreover he apologized I think we should let that slide you have better things to do rather than reporting someone and I think @bod_republic should be careful next time,0,Abuja..
260,@KawuGarba @bod_republic You guys don't have better things to do in this month of  Ramadan...you can't purify the man whom Allah already purified.... This is not the way of showing love to Islam or the prophet s.a.w...pray for their guidance and pray you're also guided till your last breathe,15,"Minna, Nigeria"
